Date,Currency Code,Rate
2017-11-14,JPY,0.011220
2017-11-14,MYR,0.303600
2017-11-14,MXN,0.066570
2017-11-14,NZD,0.876000
2017-11-14,NOK,0.155500
2017-11-14,PEN,0.392700
2017-11-14,RUB,0.021220
2017-11-14,SAR,0.339500
2017-11-14,SGD,0.936500
2017-11-14,ZAR,0.088500
2017-11-14,KRW,0.001142
2017-11-14,SEK,0.151400
2017-11-14,CHF,1.285500
2017-11-14,TWD,0.042240
2017-11-14,THB,0.038520
2017-11-14,TRY,0.327400
2017-11-14,GBP,1.673000
2017-11-14,USD,1.273300
2017-11-14,VND,0.000056
2017-11-15,AUD,0.969100
2017-11-15,BRL,0.385500
2017-11-15,CNY,0.192900
2017-11-15,EUR,1.508200
2017-11-15,HKD,0.163610
2017-11-15,INR,0.019570
2017-11-15,IDR,0.000094
2017-11-15,JPY,0.011310
2017-11-15,MYR,0.306000
2017-11-15,MXN,0.066390
2017-11-15,NZD,0.879000
2017-11-15,NOK,0.155100
2017-11-15,PEN,0.392800
2017-11-15,RUB,0.021230
2017-11-15,SAR,0.340600
2017-11-15,SGD,0.941600
2017-11-15,ZAR,0.088690
2017-11-15,KRW,0.001156
2017-11-15,SEK,0.151600
2017-11-15,CHF,1.292700
2017-11-15,TWD,0.042470
2017-11-15,THB,0.038690
2017-11-15,TRY,0.328900
2017-11-15,GBP,1.682000
2017-11-15,USD,1.277300
2017-11-15,VND,0.000056
2017-11-16,AUD,0.967700
2017-11-16,BRL,0.389100
2017-11-16,CNY,0.192200
2017-11-16,EUR,1.500200
2017-11-16,HKD,0.163202
2017-11-16,INR,0.019510
2017-11-16,IDR,0.000094
2017-11-16,JPY,0.011280
2017-11-16,MYR,0.305200
2017-11-16,MXN,0.066710
2017-11-16,NZD,0.873700
2017-11-16,NOK,0.155200
2017-11-16,PEN,0.392100
2017-11-16,RUB,0.021360
2017-11-16,SAR,0.339800
2017-11-16,SGD,0.939800
2017-11-16,ZAR,0.089770
2017-11-16,KRW,0.001163
2017-11-16,SEK,0.151600
2017-11-16,CHF,1.283700
2017-11-16,TWD,0.042400
2017-11-16,THB,0.038710
2017-11-16,TRY,0.330000
2017-11-16,GBP,1.681300
2017-11-16,USD,1.274500
2017-11-16,VND,0.000056
2017-11-17,AUD,0.966100
2017-11-17,BRL,0.391300
2017-11-17,CNY,0.192900
2017-11-17,EUR,1.507700
2017-11-17,HKD,0.163639
2017-11-17,INR,0.019660
2017-11-17,IDR,0.000094
2017-11-17,JPY,0.011390
2017-11-17,MYR,0.307200
2017-11-17,MXN,0.067390
2017-11-17,NZD,0.870000
2017-11-17,NOK,0.155000
2017-11-17,PEN,0.394100
2017-11-17,RUB,0.021590
2017-11-17,SAR,0.340900
2017-11-17,SGD,0.943400
2017-11-17,ZAR,0.091300
2017-11-17,KRW,0.001168
2017-11-17,SEK,0.151500
2017-11-17,CHF,1.291700
2017-11-17,TWD,0.042540
2017-11-17,THB,0.038950
2017-11-17,TRY,0.329400
2017-11-17,GBP,1.688200
2017-11-17,USD,1.278300
2017-11-17,VND,0.000056
2017-11-20,AUD,0.966000
2017-11-20,BRL,0.392700
2017-11-20,CNY,0.192800
2017-11-20,EUR,1.503000
2017-11-20,HKD,0.163762
2017-11-20,INR,0.019650
2017-11-20,IDR,0.000095
2017-11-20,JPY,0.011380
2017-11-20,MYR,0.308300
2017-11-20,MXN,0.067300
2017-11-20,NZD,0.871800
2017-11-20,NOK,0.154400
2017-11-20,PEN,0.394600
2017-11-20,RUB,0.021540
2017-11-20,SAR,0.341100
2017-11-20,SGD,0.942800
2017-11-20,ZAR,0.091110
2017-11-20,KRW,0.001166
2017-11-20,SEK,0.151000
2017-11-20,CHF,1.289400
2017-11-20,TWD,0.042580
2017-11-20,THB,0.038990
2017-11-20,TRY,0.326100
2017-11-20,GBP,1.693900
2017-11-20,USD,1.279300
2017-11-20,VND,0.000056
2017-11-21,AUD,0.968500
2017-11-21,BRL,0.392700
2017-11-21,CNY,0.192700
2017-11-21,EUR,1.499600
2017-11-21,HKD,0.163569
2017-11-21,INR,0.019690
2017-11-21,IDR,0.000094
2017-11-21,JPY,0.011370
2017-11-21,MYR,0.308600
2017-11-21,MXN,0.067850
2017-11-21,NZD,0.872900
2017-11-21,NOK,0.155300
2017-11-21,PEN,0.394900
2017-11-21,RUB,0.021600
2017-11-21,SAR,0.340700
2017-11-21,SGD,0.943500
2017-11-21,ZAR,0.091280
2017-11-21,KRW,0.001173
2017-11-21,SEK,0.151300
2017-11-21,CHF,1.288400
2017-11-21,TWD,0.042610
2017-11-21,THB,0.039010
2017-11-21,TRY,0.322600
2017-11-21,GBP,1.691800
2017-11-21,USD,1.277800
2017-11-21,VND,0.000056
2017-11-22,AUD,0.966400
2017-11-22,BRL,0.392900
2017-11-22,CNY,0.192500
2017-11-22,EUR,1.500800
2017-11-22,HKD,0.162962
2017-11-22,INR,0.019620
2017-11-22,IDR,0.000094
2017-11-22,JPY,0.011410
2017-11-22,MYR,0.309600
2017-11-22,MXN,0.068000
2017-11-22,NZD,0.872900
2017-11-22,NOK,0.155400
2017-11-22,PEN,0.393000
2017-11-22,RUB,0.021700
2017-11-22,SAR,0.339400
2017-11-22,SGD,0.943500
2017-11-22,ZAR,0.091850
2017-11-22,KRW,0.001171
2017-11-22,SEK,0.152000
2017-11-22,CHF,1.293500
2017-11-22,TWD,0.042490
2017-11-22,THB,0.038920
2017-11-22,TRY,0.323200
2017-11-22,GBP,1.691400
2017-11-22,USD,1.272900
2017-11-22,VND,0.000056
2017-11-23,AUD,0.969500
2017-11-23,BRL,0.393800
2017-11-23,CNY,0.193200
2017-11-23,EUR,1.506600
2017-11-23,HKD,0.162779
2017-11-23,INR,0.019690
2017-11-23,IDR,0.000094
2017-11-23,JPY,0.011430
2017-11-23,MYR,0.309500
2017-11-23,MXN,0.068250
2017-11-23,NZD,0.875900
2017-11-23,NOK,0.156300
2017-11-23,PEN,0.392800
2017-11-23,RUB,0.021770
2017-11-23,SAR,0.339000
2017-11-23,SGD,0.944800
2017-11-23,ZAR,0.091530
2017-11-23,KRW,0.001173
2017-11-23,SEK,0.153200
2017-11-23,CHF,1.295300
2017-11-23,TWD,0.042410
2017-11-23,THB,0.038920
2017-11-23,TRY,0.324300
2017-11-23,GBP,1.691900
2017-11-23,USD,1.271500
2017-11-23,VND,0.000056
2017-11-24,AUD,0.968100
2017-11-24,BRL,0.393600
2017-11-24,CNY,0.192500
2017-11-24,EUR,1.515000
2017-11-24,HKD,0.162738
2017-11-24,INR,0.019650
2017-11-24,IDR,0.000094
2017-11-24,JPY,0.011400
2017-11-24,MYR,0.308700
2017-11-24,MXN,0.068480
2017-11-24,NZD,0.874600
2017-11-24,NOK,0.156300
2017-11-24,PEN,0.392500
2017-11-24,RUB,0.021780
2017-11-24,SAR,0.338900
2017-11-24,SGD,0.944500
2017-11-24,ZAR,0.091390
2017-11-24,KRW,0.001172
2017-11-24,SEK,0.153400
2017-11-24,CHF,1.297200
2017-11-24,TWD,0.042400
2017-11-24,THB,0.038910
2017-11-24,TRY,0.322200
2017-11-24,GBP,1.694700
2017-11-24,USD,1.270800
2017-11-24,VND,0.000056
2017-11-27,AUD,0.969600
2017-11-27,BRL,0.395400
2017-11-27,CNY,0.193000
2017-11-27,EUR,1.517900
2017-11-27,HKD,0.163249
2017-11-27,INR,0.019750
2017-11-27,IDR,0.000094
2017-11-27,JPY,0.011470
2017-11-27,MYR,0.309500
2017-11-27,MXN,0.068720
2017-11-27,NZD,0.880100
2017-11-27,NOK,0.156300
2017-11-27,PEN,0.393500
2017-11-27,RUB,0.021810
2017-11-27,SAR,0.339600
2017-11-27,SGD,0.946400
2017-11-27,ZAR,0.092680
2017-11-27,KRW,0.001169
2017-11-27,SEK,0.153500
2017-11-27,CHF,1.298300
2017-11-27,TWD,0.042430
2017-11-27,THB,0.039050
2017-11-27,TRY,0.326300
2017-11-27,GBP,1.698900
2017-11-27,USD,1.273500
2017-11-27,VND,0.000056
2017-11-28,AUD,0.974100
2017-11-28,BRL,0.398400
2017-11-28,CNY,0.193900
2017-11-28,EUR,1.520200
2017-11-28,HKD,0.164133
2017-11-28,INR,0.019880
2017-11-28,IDR,0.000095
2017-11-28,JPY,0.011510
2017-11-28,MYR,0.312100
2017-11-28,MXN,0.068940
2017-11-28,NZD,0.886900
2017-11-28,NOK,0.155800
2017-11-28,PEN,0.395900
2017-11-28,RUB,0.021930
2017-11-28,SAR,0.341500
2017-11-28,SGD,0.952000
2017-11-28,ZAR,0.093710
2017-11-28,KRW,0.001184
2017-11-28,SEK,0.153600
2017-11-28,CHF,1.302300
2017-11-28,TWD,0.042700
2017-11-28,THB,0.039320
2017-11-28,TRY,0.323900
2017-11-28,GBP,1.702800
2017-11-28,USD,1.280700
2017-11-28,VND,0.000056
2017-11-29,AUD,0.972900
2017-11-29,BRL,0.398200
2017-11-29,CNY,0.194500
2017-11-29,EUR,1.523100
2017-11-29,HKD,0.164594
2017-11-29,INR,0.019980
2017-11-29,IDR,0.000095
2017-11-29,JPY,0.011490
2017-11-29,MYR,0.314900
2017-11-29,MXN,0.069330
2017-11-29,NZD,0.885700
2017-11-29,NOK,0.156000
2017-11-29,PEN,0.397500
2017-11-29,RUB,0.021940
2017-11-29,SAR,0.342700
2017-11-29,SGD,0.954200
2017-11-29,ZAR,0.094020
2017-11-29,KRW,0.001189
2017-11-29,SEK,0.153700
2017-11-29,CHF,1.305100
2017-11-29,TWD,0.042800
2017-11-29,THB,0.039450
2017-11-29,TRY,0.324400
2017-11-29,GBP,1.724500
2017-11-29,USD,1.285300
2017-11-29,VND,0.000057
2017-11-30,AUD,0.975700
2017-11-30,BRL,0.394200
2017-11-30,CNY,0.194900
2017-11-30,EUR,1.533000
2017-11-30,HKD,0.165017
2017-11-30,INR,0.019990
2017-11-30,IDR,0.000095
2017-11-30,JPY,0.011470
2017-11-30,MYR,0.315200
2017-11-30,MXN,0.069240
2017-11-30,NZD,0.882200
2017-11-30,NOK,0.155200
2017-11-30,PEN,0.398600
2017-11-30,RUB,0.022060
2017-11-30,SAR,0.343700
2017-11-30,SGD,0.955800
2017-11-30,ZAR,0.094340
2017-11-30,KRW,0.001186
2017-11-30,SEK,0.154200
2017-11-30,CHF,1.309400
2017-11-30,TWD,0.042940
2017-11-30,THB,0.039520
2017-11-30,TRY,0.328200
2017-11-30,GBP,1.740400
2017-11-30,USD,1.288800
2017-11-30,VND,0.000057
2017-12-01,AUD,0.968000
2017-12-01,BRL,0.390800
2017-12-01,CNY,0.192400
2017-12-01,EUR,1.513400
2017-12-01,HKD,0.162947
2017-12-01,INR,0.019730
2017-12-01,IDR,0.000094
2017-12-01,JPY,0.011340
2017-12-01,MYR,0.311300
2017-12-01,MXN,0.068240
2017-12-01,NZD,0.875600
2017-12-01,NOK,0.153700
2017-12-01,PEN,0.393600
2017-12-01,RUB,0.021660
2017-12-01,SAR,0.339400
2017-12-01,SGD,0.945400
2017-12-01,ZAR,0.092710
2017-12-01,KRW,0.001174
2017-12-01,SEK,0.152200
2017-12-01,CHF,1.299200
2017-12-01,TWD,0.042410
2017-12-01,THB,0.039030
2017-12-01,TRY,0.324700
2017-12-01,GBP,1.716600
2017-12-01,USD,1.272900
2017-12-01,VND,0.000056
2017-12-04,AUD,0.964500
2017-12-04,BRL,0.390900
2017-12-04,CNY,0.191800
2017-12-04,EUR,1.504200
2017-12-04,HKD,0.162409
2017-12-04,INR,0.019720
2017-12-04,IDR,0.000094
2017-12-04,JPY,0.011260
2017-12-04,MYR,0.312500
2017-12-04,MXN,0.068140
2017-12-04,NZD,0.869500
2017-12-04,NOK,0.152500
2017-12-04,PEN,0.392500
2017-12-04,RUB,0.021580
2017-12-04,SAR,0.338500
2017-12-04,SGD,0.941400
2017-12-04,ZAR,0.093520
2017-12-04,KRW,0.001169
2017-12-04,SEK,0.150700
2017-12-04,CHF,1.288500
2017-12-04,TWD,0.042330
2017-12-04,THB,0.038930
2017-12-04,TRY,0.327000
2017-12-04,GBP,1.711500
2017-12-04,USD,1.269500
2017-12-04,VND,0.000056
2017-12-05,AUD,0.965200
2017-12-05,BRL,0.392100
2017-12-05,CNY,0.191600
2017-12-05,EUR,1.499100
2017-12-05,HKD,0.162265
2017-12-05,INR,0.019700
2017-12-05,IDR,0.000094
2017-12-05,JPY,0.011250
2017-12-05,MYR,0.311700
2017-12-05,MXN,0.067750
2017-12-05,NZD,0.872400
2017-12-05,NOK,0.152900
2017-12-05,PEN,0.391900
2017-12-05,RUB,0.021580
2017-12-05,SAR,0.338100
2017-12-05,SGD,0.941100
2017-12-05,ZAR,0.094030
2017-12-05,KRW,0.001166
2017-12-05,SEK,0.150900
2017-12-05,CHF,1.284400
2017-12-05,TWD,0.042220
2017-12-05,THB,0.038880
2017-12-05,TRY,0.329300
2017-12-05,GBP,1.703900
2017-12-05,USD,1.268000
2017-12-05,VND,0.000056
2017-12-06,AUD,0.965700
2017-12-06,BRL,0.394300
2017-12-06,CNY,0.192900
2017-12-06,EUR,1.504900
2017-12-06,HKD,0.163279
2017-12-06,INR,0.019770
2017-12-06,IDR,0.000094
2017-12-06,JPY,0.011370
2017-12-06,MYR,0.313000
2017-12-06,MXN,0.067610
2017-12-06,NZD,0.877900
2017-12-06,NOK,0.154200
2017-12-06,PEN,0.394200
2017-12-06,RUB,0.021550
2017-12-06,SAR,0.340200
2017-12-06,SGD,0.945600
2017-12-06,ZAR,0.094270
2017-12-06,KRW,0.001165
2017-12-06,SEK,0.151400
2017-12-06,CHF,1.288800
2017-12-06,TWD,0.042450
2017-12-06,THB,0.039100
2017-12-06,TRY,0.331100
2017-12-06,GBP,1.706800
2017-12-06,USD,1.275700
2017-12-06,VND,0.000056
2017-12-07,AUD,0.965700
2017-12-07,BRL,0.390000
2017-12-07,CNY,0.194000
2017-12-07,EUR,1.514100
2017-12-07,HKD,0.164475
2017-12-07,INR,0.019890
2017-12-07,IDR,0.000095
2017-12-07,JPY,0.011390
2017-12-07,MYR,0.314200
2017-12-07,MXN,0.067810
2017-12-07,NZD,0.878400
2017-12-07,NOK,0.154800
2017-12-07,PEN,0.396900
2017-12-07,RUB,0.021700
2017-12-07,SAR,0.342400
2017-12-07,SGD,0.951100
2017-12-07,ZAR,0.093900
2017-12-07,KRW,0.001175
2017-12-07,SEK,0.151600
2017-12-07,CHF,1.293800
2017-12-07,TWD,0.042750
2017-12-07,THB,0.039370
2017-12-07,TRY,0.332600
2017-12-07,GBP,1.724500
2017-12-07,USD,1.284300
2017-12-07,VND,0.000057
2017-12-08,AUD,0.965800
2017-12-08,BRL,0.390400
2017-12-08,CNY,0.194200
2017-12-08,EUR,1.512300
2017-12-08,HKD,0.164755
2017-12-08,INR,0.019950
2017-12-08,IDR,0.000095
2017-12-08,JPY,0.011330
2017-12-08,MYR,0.314600
2017-12-08,MXN,0.067910
2017-12-08,NZD,0.880600
2017-12-08,NOK,0.154800
2017-12-08,PEN,0.397500
2017-12-08,RUB,0.021700
2017-12-08,SAR,0.342900
2017-12-08,SGD,0.950900
2017-12-08,ZAR,0.094250
2017-12-08,KRW,0.001177
2017-12-08,SEK,0.151900
2017-12-08,CHF,1.294100
2017-12-08,TWD,0.042820
2017-12-08,THB,0.039410
2017-12-08,TRY,0.335100
2017-12-08,GBP,1.722900
2017-12-08,USD,1.286000
2017-12-08,VND,0.000057
2017-12-11,AUD,0.968200
2017-12-11,BRL,0.390200
2017-12-11,CNY,0.194200
2017-12-11,EUR,1.515700
2017-12-11,HKD,0.164659
2017-12-11,INR,0.019970
2017-12-11,IDR,0.000095
2017-12-11,JPY,0.011330
2017-12-11,MYR,0.315300
2017-12-11,MXN,0.067670
2017-12-11,NZD,0.889000
2017-12-11,NOK,0.153500
2017-12-11,PEN,0.397300
2017-12-11,RUB,0.021760
2017-12-11,SAR,0.342700
2017-12-11,SGD,0.951400
2017-12-11,ZAR,0.094510
2017-12-11,KRW,0.001181
2017-12-11,SEK,0.151300
2017-12-11,CHF,1.297300
2017-12-11,TWD,0.042830
2017-12-11,THB,0.039410
2017-12-11,TRY,0.336000
2017-12-11,GBP,1.716500
2017-12-11,USD,1.285400
2017-12-11,VND,0.000057
2017-12-12,AUD,0.972700
2017-12-12,BRL,0.387400
2017-12-12,CNY,0.194400
2017-12-12,EUR,1.510600
2017-12-12,HKD,0.164866
2017-12-12,INR,0.019990
2017-12-12,IDR,0.000095
2017-12-12,JPY,0.011330
2017-12-12,MYR,0.315600
2017-12-12,MXN,0.067150
2017-12-12,NZD,0.892500
2017-12-12,NOK,0.153900
2017-12-12,PEN,0.398000
2017-12-12,RUB,0.021740
2017-12-12,SAR,0.343200
2017-12-12,SGD,0.951400
2017-12-12,ZAR,0.094120
2017-12-12,KRW,0.001179
2017-12-12,SEK,0.152400
2017-12-12,CHF,1.297100
2017-12-12,TWD,0.042840
2017-12-12,THB,0.039470
2017-12-12,TRY,0.334900
2017-12-12,GBP,1.715100
2017-12-12,USD,1.287100
2017-12-12,VND,0.000057
2017-12-13,AUD,0.978000
2017-12-13,BRL,0.388400
2017-12-13,CNY,0.194200
2017-12-13,EUR,1.512800
2017-12-13,HKD,0.164654
2017-12-13,INR,0.019940
2017-12-13,IDR,0.000095
2017-12-13,JPY,0.011370
2017-12-13,MYR,0.314500
2017-12-13,MXN,0.067190
2017-12-13,NZD,0.899000
2017-12-13,NOK,0.153800
2017-12-13,PEN,0.397600
2017-12-13,RUB,0.021870
2017-12-13,SAR,0.342700
2017-12-13,SGD,0.952000
2017-12-13,ZAR,0.095060
2017-12-13,KRW,0.001181
2017-12-13,SEK,0.152400
2017-12-13,CHF,1.300000
2017-12-13,TWD,0.042840
2017-12-13,THB,0.039500
2017-12-13,TRY,0.335300
2017-12-13,GBP,1.718100
2017-12-13,USD,1.285200
2017-12-13,VND,0.000057
2017-12-14,AUD,0.981700
2017-12-14,BRL,0.383600
2017-12-14,CNY,0.193700
2017-12-14,EUR,1.510400
2017-12-14,HKD,0.163986
2017-12-14,INR,0.019900
2017-12-14,IDR,0.000094
2017-12-14,JPY,0.011380
2017-12-14,MYR,0.313500
2017-12-14,MXN,0.067070
2017-12-14,NZD,0.895200
2017-12-14,NOK,0.154600
2017-12-14,PEN,0.395000
2017-12-14,RUB,0.021770
2017-12-14,SAR,0.341400
2017-12-14,SGD,0.951100
2017-12-14,ZAR,0.095080
2017-12-14,KRW,0.001176
2017-12-14,SEK,0.151900
2017-12-14,CHF,1.295400
2017-12-14,TWD,0.042670
2017-12-14,THB,0.039410
2017-12-14,TRY,0.329900
2017-12-14,GBP,1.719300
2017-12-14,USD,1.280500
2017-12-14,VND,0.000056
2017-12-15,AUD,0.982300
2017-12-15,BRL,0.387500
2017-12-15,CNY,0.194200
2017-12-15,EUR,1.510800
2017-12-15,HKD,0.164264
2017-12-15,INR,0.020030
2017-12-15,IDR,0.000095
2017-12-15,JPY,0.011400
2017-12-15,MYR,0.314600
2017-12-15,MXN,0.067110
2017-12-15,NZD,0.899000
2017-12-15,NOK,0.153600
2017-12-15,PEN,0.391900
2017-12-15,RUB,0.021810
2017-12-15,SAR,0.342200
2017-12-15,SGD,0.952100
2017-12-15,ZAR,0.097050
2017-12-15,KRW,0.001179
2017-12-15,SEK,0.151200
2017-12-15,CHF,1.295300
2017-12-15,TWD,0.042840
2017-12-15,THB,0.039480
2017-12-15,TRY,0.332000
2017-12-15,GBP,1.710200
2017-12-15,USD,1.283400
2017-12-15,VND,0.000056
2017-12-18,AUD,0.986600
2017-12-18,BRL,0.391100
2017-12-18,CNY,0.194400
2017-12-18,EUR,1.517700
2017-12-18,HKD,0.164592
2017-12-18,INR,0.020030
2017-12-18,IDR,0.000095
2017-12-18,JPY,0.011440
2017-12-18,MYR,0.315200
2017-12-18,MXN,0.067520
2017-12-18,NZD,0.901200
2017-12-18,NOK,0.154200
2017-12-18,PEN,0.391300
2017-12-18,RUB,0.021920
2017-12-18,SAR,0.343000
2017-12-18,SGD,0.954700
2017-12-18,ZAR,0.100840
2017-12-18,KRW,0.001184
2017-12-18,SEK,0.152700
2017-12-18,CHF,1.304500
2017-12-18,TWD,0.042910
2017-12-18,THB,0.039410
2017-12-18,TRY,0.335600
2017-12-18,GBP,1.723100
2017-12-18,USD,1.286500
2017-12-18,VND,0.000057
2017-12-19,AUD,0.987000
2017-12-19,BRL,0.391100
2017-12-19,CNY,0.195100
2017-12-19,EUR,1.524200
2017-12-19,HKD,0.164834
2017-12-19,INR,0.020130
2017-12-19,IDR,0.000095
2017-12-19,JPY,0.011410
2017-12-19,MYR,0.315700
2017-12-19,MXN,0.067170
2017-12-19,NZD,0.900700
2017-12-19,NOK,0.154000
2017-12-19,PEN,0.393400
2017-12-19,RUB,0.021920
2017-12-19,SAR,0.343600
2017-12-19,SGD,0.956300
2017-12-19,ZAR,0.101290
2017-12-19,KRW,0.001187
2017-12-19,SEK,0.153100
2017-12-19,CHF,1.306900
2017-12-19,TWD,0.042990
2017-12-19,THB,0.039350
2017-12-19,TRY,0.336000
2017-12-19,GBP,1.722200
2017-12-19,USD,1.288600
2017-12-19,VND,0.000057
2017-12-20,AUD,0.984900
2017-12-20,BRL,0.390100
2017-12-20,CNY,0.195200
2017-12-20,EUR,1.524600
2017-12-20,HKD,0.164159
2017-12-20,INR,0.020030
2017-12-20,IDR,0.000095
2017-12-20,JPY,0.011330
2017-12-20,MYR,0.315200
2017-12-20,MXN,0.066770
2017-12-20,NZD,0.896200
2017-12-20,NOK,0.153300
2017-12-20,PEN,0.392400
2017-12-20,RUB,0.021890
2017-12-20,SAR,0.342400
2017-12-20,SGD,0.955000
2017-12-20,ZAR,0.101450
2017-12-20,KRW,0.001189
2017-12-20,SEK,0.153200
2017-12-20,CHF,1.302200
2017-12-20,TWD,0.042850
2017-12-20,THB,0.039260
2017-12-20,TRY,0.335700
2017-12-20,GBP,1.721100
2017-12-20,USD,1.284200
2017-12-20,VND,0.000057
2017-12-21,AUD,0.980100
2017-12-21,BRL,0.384900
2017-12-21,CNY,0.193400
2017-12-21,EUR,1.511100
2017-12-21,HKD,0.162848
2017-12-21,INR,0.019890
2017-12-21,IDR,0.000094
2017-12-21,JPY,0.011230
2017-12-21,MYR,0.312300
2017-12-21,MXN,0.065590
2017-12-21,NZD,0.893000
2017-12-21,NOK,0.151900
2017-12-21,PEN,0.389600
2017-12-21,RUB,0.021770
2017-12-21,SAR,0.339500
2017-12-21,SGD,0.947300
2017-12-21,ZAR,0.099990
2017-12-21,KRW,0.001179
2017-12-21,SEK,0.151600
2017-12-21,CHF,1.287500
2017-12-21,TWD,0.042510
2017-12-21,THB,0.038900
2017-12-21,TRY,0.333400
2017-12-21,GBP,1.702100
2017-12-21,USD,1.273400
2017-12-21,VND,0.000056
2017-12-22,AUD,0.984500
2017-12-22,BRL,0.384000
2017-12-22,CNY,0.194000
2017-12-22,EUR,1.511300
2017-12-22,HKD,0.163253
2017-12-22,INR,0.019930
2017-12-22,IDR,0.000094
2017-12-22,JPY,0.011250
2017-12-22,MYR,0.312800
2017-12-22,MXN,0.065270
2017-12-22,NZD,0.894600
2017-12-22,NOK,0.153100
2017-12-22,PEN,0.393100
2017-12-22,RUB,0.021880
2017-12-22,SAR,0.340200
2017-12-22,SGD,0.949300
2017-12-22,ZAR,0.100920
2017-12-22,KRW,0.001185
2017-12-22,SEK,0.152500
2017-12-22,CHF,1.288400
2017-12-22,TWD,0.042680
2017-12-22,THB,0.038960
2017-12-22,TRY,0.334400
2017-12-22,GBP,1.706700
2017-12-22,USD,1.275900
2017-12-22,VND,0.000056
2017-12-27,AUD,0.982500
2017-12-27,BRL,0.382200
2017-12-27,CNY,0.192800
2017-12-27,EUR,1.504200
2017-12-27,HKD,0.161813
2017-12-27,INR,0.019710
2017-12-27,IDR,0.000093
2017-12-27,JPY,0.011160
2017-12-27,MYR,0.309600
2017-12-27,MXN,0.063980
2017-12-27,NZD,0.893400
2017-12-27,NOK,0.152700
2017-12-27,PEN,0.390100
2017-12-27,RUB,0.021890
2017-12-27,SAR,0.337100
2017-12-27,SGD,0.943800
2017-12-27,ZAR,0.102520
2017-12-27,KRW,0.001176
2017-12-27,SEK,0.152700
2017-12-27,CHF,1.280100
2017-12-27,TWD,0.042200
2017-12-27,THB,0.038540
2017-12-27,TRY,0.331100
2017-12-27,GBP,1.694600
2017-12-27,USD,1.264100
2017-12-27,VND,0.000056
2017-12-28,AUD,0.980800
2017-12-28,BRL,0.380700
2017-12-28,CNY,0.192700
2017-12-28,EUR,1.504100
2017-12-28,HKD,0.161052
2017-12-28,INR,0.019640
2017-12-28,IDR,0.000093
2017-12-28,JPY,0.011150
2017-12-28,MYR,0.309500
2017-12-28,MXN,0.063840
2017-12-28,NZD,0.891900
2017-12-28,NOK,0.152500
2017-12-28,PEN,0.388400
2017-12-28,RUB,0.021890
2017-12-28,SAR,0.335600
2017-12-28,SGD,0.941100
2017-12-28,ZAR,0.101700
2017-12-28,KRW,0.001176
2017-12-28,SEK,0.152700
2017-12-28,CHF,1.286200
2017-12-28,TWD,0.042260
2017-12-28,THB,0.038560
2017-12-28,TRY,0.333300
2017-12-28,GBP,1.692500
2017-12-28,USD,1.258800
2017-12-28,VND,0.000055
2017-12-29,AUD,0.980100
2017-12-29,BRL,0.378700
2017-12-29,CNY,0.192800
2017-12-29,EUR,1.505200
2017-12-29,HKD,0.160537
2017-12-29,INR,0.019640
2017-12-29,IDR,0.000092
2017-12-29,JPY,0.011140
2017-12-29,MYR,0.310000
2017-12-29,MXN,0.063800
2017-12-29,NZD,0.892200
2017-12-29,NOK,0.153100
2017-12-29,PEN,0.387200
2017-12-29,RUB,0.021750
2017-12-29,SAR,0.334500
2017-12-29,SGD,0.938700
2017-12-29,ZAR,0.101510
2017-12-29,KRW,0.001175
2017-12-29,SEK,0.153000
2017-12-29,CHF,1.285500
2017-12-29,TWD,0.042290
2017-12-29,THB,0.038480
2017-12-29,TRY,0.331000
2017-12-29,GBP,1.696100
2017-12-29,USD,1.254500
2017-12-29,VND,0.000055
2018-01-02,AUD,0.979600
2018-01-02,BRL,0.383500
2018-01-02,CNY,0.192800
2018-01-02,EUR,1.508200
2018-01-02,HKD,0.160161
2018-01-02,INR,0.019720
2018-01-02,IDR,0.000093
2018-01-02,JPY,0.011150
2018-01-02,MYR,0.311400
2018-01-02,MXN,0.064230
2018-01-02,NZD,0.889600
2018-01-02,NOK,0.154100
2018-01-02,PEN,0.386800
2018-01-02,RUB,0.021780
2018-01-02,SAR,0.333700
2018-01-02,SGD,0.941500
2018-01-02,ZAR,0.100690
2018-01-02,KRW,0.001178
2018-01-02,SEK,0.153200
2018-01-02,CHF,1.287600
2018-01-02,TWD,0.042300
2018-01-02,THB,0.038580
2018-01-02,TRY,0.332400
2018-01-02,GBP,1.699500
2018-01-02,USD,1.251700
2018-01-02,VND,0.000055
2018-01-03,AUD,0.982300
2018-01-03,BRL,0.386000
2018-01-03,CNY,0.192700
2018-01-03,EUR,1.506700
2018-01-03,HKD,0.160327
2018-01-03,INR,0.019730
2018-01-03,IDR,0.000093
2018-01-03,JPY,0.011150
2018-01-03,MYR,0.312300
2018-01-03,MXN,0.064680
2018-01-03,NZD,0.889800
2018-01-03,NOK,0.154500
2018-01-03,PEN,0.388600
2018-01-03,RUB,0.021870
2018-01-03,SAR,0.334200
2018-01-03,SGD,0.943000
2018-01-03,ZAR,0.101450
2018-01-03,KRW,0.001177
2018-01-03,SEK,0.153300
2018-01-03,CHF,1.282800
2018-01-03,TWD,0.042370
2018-01-03,THB,0.038810
2018-01-03,TRY,0.332400
2018-01-03,GBP,1.695100
2018-01-03,USD,1.253300
2018-01-03,VND,0.000055
2018-01-04,AUD,0.982700
2018-01-04,BRL,0.387300
2018-01-04,CNY,0.192700
